dhis_orgunit|kBCFqr2AhTe,facility|HCII-315-1
dhis_orgunit|n42ELOr1Eil,facility|HCII-315-6
dhis_orgunit|QhhZ8aHXOWM,facility|HCIII-315-1
dhis_orgunit|r4txax3dzBl,facility|HCIII-315-3
dhis_orgunit|XazfKCvCCLS,facility|HCIV-315-1
dhis_orgunit|XQqrn8K8jyL,facility|HCIII-315-2
dhis_orgunit|znkGCmU6MUG,facility|HCII-315-4
dhis_orgunit|a4Cp1oW19Lo,facility|HCIII-216-10
dhis_orgunit|arSaR3TWlZL,facility|HCII-216-22
dhis_orgunit|b9epW1JQKWV,facility|HCII-216-19
dhis_orgunit|bVlV8NMWfoE,facility|HCII-216-15
dhis_orgunit|cCHq8KlwI1c,facility|HCII-216-3
dhis_orgunit|dmsWl4MpI5p,facility|HCII-216-24
dhis_orgunit|EWb0gMfNpiq,facility|HCII-216-20
dhis_orgunit|FxdgLy07xN4,facility|HCIII-216-7
dhis_orgunit|IswqGyDbcgm,facility|HCIII-216-2
dhis_orgunit|kwd5xyrWwvO,facility|HCII-216-28
dhis_orgunit|lFzxlKU9GDe,facility|HCII-216-5
dhis_orgunit|lGdKcxEQz4E,facility|HCII-216-26
dhis_orgunit|oRHreBW5Tyr,facility|HCIV-216-2
dhis_orgunit|Sj7ljAIcmjq,facility|HCIII-216-6
dhis_orgunit|TscNsIdU6sK,facility|HCII-216-14
dhis_orgunit|VVGxBCCP2jE,facility|HCII-216-8
dhis_orgunit|WmoemTft5Bj,facility|HCIII-216-1
dhis_orgunit|wz2IJXrulbx,facility|HCII-216-4
dhis_orgunit|YJz6q902UGT,facility|HCIV-216-1
dhis_orgunit|yV1l7X3U9ZG,facility|HCII-216-27
dhis_orgunit|yZP0DwhrfR8,facility|HCII-216-18
dhis_orgunit|FNTxj1oKTQd,facility|HCIII-316-2
dhis_orgunit|a2a7qNyJg9j,facility|HCII-316-11
dhis_orgunit|a4QeS81YJ8z,facility|HCII-316-15
dhis_orgunit|a5pTJ9dZfZV,facility|HCIII-316-11
dhis_orgunit|awjedeMiWo3,facility|HCII-316-2
dhis_orgunit|C8i6PL7Rmim,facility|HCII-316-12
dhis_orgunit|i5CDWEBfo9n,facility|HCIV-316-1
dhis_orgunit|jWmjHpZqNtY,facility|HCIII-316-4
dhis_orgunit|kJ8CMUMloVu,facility|HCII-316-13
dhis_orgunit|l25J2D2A6R3,facility|436
dhis_orgunit|llrIsQDjqka,facility|HCII-316-10
dhis_orgunit|LPjcTTbfcGL,facility|HCII-316-14
dhis_orgunit|M5YKLYHpU1v,facility|HCII-316-18
dhis_orgunit|mNeUlm3SpRz,facility|HCIII-316-10
dhis_orgunit|mYGNn9Bx0OH,facility|HCII-316-5
dhis_orgunit|N00TPmBoIls,facility|HCIII-316-7
dhis_orgunit|rnSuCabTqe3,facility|HCIII-316-8
dhis_orgunit|rYNfPnt4Wko,facility|HCIII-316-2
dhis_orgunit|TjOqyM8ZMii,facility|HCII-316-4
dhis_orgunit|Tvayfd3cIU2,facility|HCIII-316-9
dhis_orgunit|UDIcZADBS92,facility|435
dhis_orgunit|UJ0t5BYVpBM,facility|HCII-316-20
dhis_orgunit|vnIPfEUR8ce,facility|HCIII-316-1
dhis_orgunit|VomjjgKAFjr,facility|HCII-316-24
dhis_orgunit|XdXAfIaLuld,facility|HCII-316-21
dhis_orgunit|Y1aTreUsUZn,facility|HCII-316-25
dhis_orgunit|WlshDuLYh4b,facility|HCII-302-21
dhis_orgunit|hVamgpmtonX,facility|HCIII-302-5
dhis_orgunit|aOsept0n3Xn,facility|HCII-302-5
dhis_orgunit|CVoCN3sspyt,facility|HCII-302-19
dhis_orgunit|EEQf2mLM09R,facility|218
dhis_orgunit|eR77udlIWIM,facility|HCIII-302-8
dhis_orgunit|FEZi25VoZOd,facility|HCII-302-4
dhis_orgunit|hGkzDlFnBcB,facility|HCII-302-9
dhis_orgunit|IMl0Xl3RQJD,facility|385
dhis_orgunit|M8mSJi1Qcah,facility|HCIII-302-2
dhis_orgunit|OeBKA5gCBXG,facility|Ghospital-302-1
dhis_orgunit|Qjo6d9XrGLZ,facility|HCII-302-17
dhis_orgunit|rjOHz4O83zh,facility|HCIII-302-7
dhis_orgunit|RtLANRdFvdh,facility|HCII-302-1
dhis_orgunit|TGO08DZfxK1,facility|HCII-302-26
dhis_orgunit|x6tiiRt28yz,facility|HCIII-302-9
dhis_orgunit|H5qRrAmreYp,facility|HCIII-303-18
dhis_orgunit|i50GWnPjilv,facility|HCII-303-40
dhis_orgunit|a9YZv6zCYxO,facility|HCIII-303-26
dhis_orgunit|Ae8zVsIuHFC,facility|HCII-303-9
dhis_orgunit|aLKBDY8KNaI,facility|HCIII-303-7
dhis_orgunit|aM3UfhNrS2W,facility|HCII-303-38
dhis_orgunit|amS3L4P6obf,facility|HCIII-303-11
dhis_orgunit|ANWyMZqBETz,facility|HCIV-303-3
dhis_orgunit|apgOmUgDNge,facility|HCIII-303-2
dhis_orgunit|at7TFoSqMKi,facility|322
dhis_orgunit|avy7joRGT2x,facility|HCII-303-43
dhis_orgunit|avzSINkwOx8,facility|Ghospital-303-2
dhis_orgunit|b583xiTbJgi,facility|HCII-303-40
dhis_orgunit|b8XUrI7irw7,facility|HCII-303-42
dhis_orgunit|ccY5TpGvBqo,facility|HCIV-303-4
dhis_orgunit|cP60sZpyWCs,facility|HCII-303-22
dhis_orgunit|DDbLsI5S91i,facility|HCII-303-12
dhis_orgunit|DVPFLWaZInR,facility|HCIII-303-20
dhis_orgunit|dZRCLuC8sry,facility|HCIII-303-23
dhis_orgunit|EBlM7SeLR4c,facility|HCIII-303-24
dhis_orgunit|ehmgxZaocae,facility|HCIV-303-1
dhis_orgunit|f2Whd5ubYn8,facility|232
dhis_orgunit|F7LKQNLd8M6,facility|HCIII-303-17
dhis_orgunit|FKuNaclJDeD,facility|266
dhis_orgunit|FYGQP2EBKuP,facility|HCII-303-34
dhis_orgunit|gkUm0zE8vDx,facility|HCIII-303-14
dhis_orgunit|gohwVnGiMuE,facility|HCIII-303-13
dhis_orgunit|gR6hAZ1p9oi,facility|HCIII-303-15
dhis_orgunit|GXbLbRkXwiG,facility|HCII-303-41
dhis_orgunit|GydLR8lY7Qw,facility|HCII-303-23
dhis_orgunit|h3Vg6HpRGmB,facility|HCIII-303-16
dhis_orgunit|H7pcxkjHX8T,facility|HCIV-303-2
dhis_orgunit|h8cD5a0viO8,facility|HCII-303-14
dhis_orgunit|hz9MxBxLw0r,facility|231
dhis_orgunit|i1htH9vJSlc,facility|Ghospital-303-1
dhis_orgunit|ipOBsWpJ0U7,facility|HCIII-303-21
dhis_orgunit|IuVsQCPk19T,facility|HCIII-303-1
dhis_orgunit|J030lvmEXQ2,facility|HCII-303-4
dhis_orgunit|jgS1yAtN6HR,facility|HCII-303-3
dhis_orgunit|KA7zSU5VV0V,facility|261
dhis_orgunit|khBn8N5fIw8,facility|230
dhis_orgunit|KoFsKTrBNe7,facility|HCII-303-44
dhis_orgunit|l268ov5GFsR,facility|HCIII-303-5
dhis_orgunit|M1mMjZQziEs,facility|HCII-303-20
dhis_orgunit|M4Slun1AWpx,facility|233
dhis_orgunit|MHiJvIzpJ05,facility|HCII-303-39
dhis_orgunit|MSs48kYSaCz,facility|234
dhis_orgunit|p5VSwDHxeI1,facility|HCII-303-28
dhis_orgunit|pFEBNrLpegZ,facility|HCIII-303-7
dhis_orgunit|PJAn1P5SMrd,facility|HCII-303-21
dhis_orgunit|pMSBcFRbW7W,facility|HCIII-303-19
dhis_orgunit|ppjhr0L8daE,facility|HCIII-303-10
dhis_orgunit|r7tydjevuu8,facility|HCII-303-6
dhis_orgunit|r8AJDcUr8oO,facility|260
dhis_orgunit|rwogm4xx92W,facility|HCII-303-11
dhis_orgunit|sJUxokN1Svo,facility|HCIII-303-9
dhis_orgunit|v2tWEdWlFN8,facility|HCII-303-18
dhis_orgunit|v6DcAuQeoeA,facility|HCIII-303-8
dhis_orgunit|VUB4COm63ZQ,facility|HCIII-303-6
dhis_orgunit|wacjVEN6pwD,facility|HCIII-303-22
dhis_orgunit|WggT6i6Q5kH,
dhis_orgunit|aO7oxwS5BKX,facility|HCIII-217-5
dhis_orgunit|A6pRqAKPNFH,facility|HCIII-217-13
dhis_orgunit|aEAa6essoBR,facility|HCIII-217-8
dhis_orgunit|aocu3geIqCH,facility|HCII-217-1
dhis_orgunit|aXPAwDqt65Q,facility|HCIV-217-1
dhis_orgunit|BUS1uU9bfh8,facility|HCIII-217-6
dhis_orgunit|CbZsLxa0Zp6,facility|HCIII-217-10
dhis_orgunit|cqonmIvPuVM,facility|HCIII-217-5
dhis_orgunit|G4PdJuhXqOz,facility|HCIII-217-1
dhis_orgunit|IbDdnbWltNt,facility|HCII-217-4
dhis_orgunit|ptpCYlWn6s7,facility|HCIII-217-7
dhis_orgunit|r2MmzjEyXNT,facility|HCII-217-2
dhis_orgunit|u16ZU15t0aX,facility|HCIII-217-11
dhis_orgunit|UMeiyZqnUaS,facility|537
dhis_orgunit|W0HJiRNXyec,facility|43
dhis_orgunit|z2Ye13P7ajL,facility|HCIII-217-12
dhis_orgunit|a5ZtR0WmDZT,facility|HCII-218-5
dhis_orgunit|aB5OmziUxLP,facility|HCII-218-8
dhis_orgunit|asYho1oZJbG,facility|HCII-218-9
dhis_orgunit|av5hBEV9k6X,facility|HCIII-218-2
dhis_orgunit|H713vHjaFbd,facility|HCIII-218-4
dhis_orgunit|IgRocb664xW,facility|HCII-218-1
dhis_orgunit|iu8AuF8DVXT,facility|HCIII-218-7
dhis_orgunit|J3KJzX1JSXu,facility|HCIII-218-6
dhis_orgunit|kTnTCeBN2we,facility|HCIII-218-8
dhis_orgunit|Lyd040RjHYd,facility|HCIII-218-3
dhis_orgunit|q52SkXKDblS,facility|HCIII-218-5
dhis_orgunit|QPU9ZqlYc17,facility|HCII-218-6
dhis_orgunit|t2Y0yh8qFhU,facility|HCII-218-3
dhis_orgunit|wpWyShStzVb,facility|HCII-218-4
dhis_orgunit|xVmiaKB3dHI,facility|Ghospital-218-1
dhis_orgunit|a1OVdGUzoJ4,facility|HCII-201-2
dhis_orgunit|a2d3lpVigxP,facility|485
dhis_orgunit|a8109gv7MMz,facility|HCII-201-9
dhis_orgunit|ajuXeILzSDT,facility|HCII-201-20
dhis_orgunit|aK4gwJ4rOvw,facility|HCII-201-1
dhis_orgunit|As7L9u5c9nF,facility|483
dhis_orgunit|atESdVRBAaA,facility|HCIII-201-12
dhis_orgunit|atLLqk4WxXL,facility|HCII-201-5
dhis_orgunit|aXOYCLj6ksD,facility|HCII-201-18
dhis_orgunit|bHzMYiEE7ng,facility|HCIII-201-11
dhis_orgunit|BNsfT2yL0kW,facility|473
dhis_orgunit|bV0ljliUSvK,facility|HCIII-201-8
dhis_orgunit|CNG62dd4mE1,facility|Ghospital-201-1
dhis_orgunit|dIkUObxFycV,facility|HCII-201-29
dhis_orgunit|F9CI9eMBHealth CentreE,facility|HCII-201-28
dhis_orgunit|ieJpMy4St7l,facility|391
dhis_orgunit|IOqy7sFGqVv,facility|HCII-201-4
dhis_orgunit|K3VuoMDqbif,facility|HCII-201-6
dhis_orgunit|kkNYl0r71q6,facility|320
dhis_orgunit|KPoshqPMs2y,facility|HCIII-201-3
dhis_orgunit|m6v8B2bP3ar,facility|HCII-201-16
dhis_orgunit|krIH36G6xhy,facility|HCIII-216-3
dhis_orgunit|MWw3vC4RH99,facility|HCII-216-25
dhis_orgunit|R95ybrwz0Fz,facility|HCII-216-2
dhis_orgunit|m5bcdRygx9D,facility|HCII-216-7
dhis_orgunit|r6nCqqhhKQN,facility|HCII-216-13
dhis_orgunit|rbxGtvw8E8X,facility|HCIII-216-8
dhis_orgunit|BRYcaY1oeHd,facility|HCII-302-13
dhis_orgunit|xzRSc5XHzys,facility|HCIII-302-6
dhis_orgunit|L8aG2wV3SbE,facility|HCII-302-15
dhis_orgunit|WEH3aMvIS0B,facility|HCIV-302-1
dhis_orgunit|YrbvkUaWpi1,facility|HCIV-302-1
dhis_orgunit|Vk97ZCCRqHI,facility|222
dhis_orgunit|X9SkLC9yE4f,facility|384
dhis_orgunit|vbqYR19aqUK,facility|219
dhis_orgunit|CWtHofajIfs,facility|HCIII-302-10
dhis_orgunit|tvw7mudvx3r,facility|HCIII-302-1
dhis_orgunit|mKvTS1QMd3x,facility|HCIII-302-3
dhis_orgunit|Uzjg5M4zxib,facility|HCIII-302-3
dhis_orgunit|ZgwhRJCKYcN,facility|HCIII-302-4
dhis_orgunit|RODBUPIK6Qc,facility|HCII-302-10
dhis_orgunit|ys7PfuKuaR3,facility|54
dhis_orgunit|aT1aouq7op5,facility|HCII-102-733
dhis_orgunit|zfjwLaS3lZe,facility|HCII-103-20
dhis_orgunit|csFo3Bw4oTt,facility|400
dhis_orgunit|MHGvrWftKzk,facility|496
dhis_orgunit|mOP9sRWUKfh,facility|HCII-201-33
dhis_orgunit|nATS7pzO63j,facility|472
dhis_orgunit|NNIbG3x0vW4,facility|135
dhis_orgunit|rlXW6WfCgAp,facility|HCIII-201-6
dhis_orgunit|RVFMEGRSxTl,facility|HCIII-201-16
dhis_orgunit|tOS4NFR78ex,facility|HCII-201-22
dhis_orgunit|txcjTxewsdC,facility|HCIII-201-9
dhis_orgunit|UHlQWaIlqvU,facility|HCII-201-32
dhis_orgunit|xbM4diuk1dB,facility|HCIII-201-2
dhis_orgunit|YbtIUFv6PHM,facility|HCIII-201-4
dhis_orgunit|ygGN15RPkJR,facility|HCIV-201-1
dhis_orgunit|yj1g0uy0fXZ,facility|HCII-201-11
dhis_orgunit|yJNtR9S3CZZ,facility|HCIII-201-5
dhis_orgunit|aYs22KZ2BES,facility|HCII-420-10
dhis_orgunit|bYYKbpHb8Y7,facility|HCIII-420-5
dhis_orgunit|DIE1bNkw04b,facility|HCII-420-5
dhis_orgunit|EqekiAuWsDE,facility|HCII-420-2
dhis_orgunit|Fi6rNyCYxsL,facility|HCIII-420-2
dhis_orgunit|G4f4AEuBQk9,facility|HCII-420-9
dhis_orgunit|lKe84qZSuYD,facility|HCII-420-1
dhis_orgunit|loYUJYilHdx,facility|HCII-420-8
dhis_orgunit|oFMf9UXgoOr,facility|HCIV-420-1
dhis_orgunit|Q2xPLKiCPXu,facility|480
dhis_orgunit|qjWCCeS39HE,facility|HCII-420-7
dhis_orgunit|RndGp2J7TuE,facility|HCIII-420-4
dhis_orgunit|t8zaoJYNXPM,facility|HCII-420-4
dhis_orgunit|an1CZjQ65h7,facility|HCIII-117-1
dhis_orgunit|analluLubfV,facility|HCIII-117-3
dhis_orgunit|aRZTDpzTYep,facility|HCII-117-19
dhis_orgunit|aX1tLCw6glR,facility|HCII-117-3
dhis_orgunit|CqBb08p28JJ,facility|HCIII-117-6
dhis_orgunit|D2O6Qzf4hl8,facility|HCIII-117-2
dhis_orgunit|Dil7ITnaKlq,facility|HCII-117-21
dhis_orgunit|Eu7L6ZmhA4R,facility|HCII-117-22
dhis_orgunit|fznvuJ4HgYn,facility|321
dhis_orgunit|H6KWp7l4pOe,facility|HCII-117-11
dhis_orgunit|HtDqqOuCfA3,facility|HCII-117-21
dhis_orgunit|iJCZZ9rUZYm,facility|HCII-117-24
dhis_orgunit|imFgSY3OUvZ,facility|HCIII-117-4
dhis_orgunit|Jk4Ws9uWKqb,facility|HCII-117-3
dhis_orgunit|joubGoymaJC,facility|HCII-117-18
dhis_orgunit|k7sazN1EJ0o,facility|HCII-117-6
dhis_orgunit|maCVupfrN6c,facility|HCII-117-2
dhis_orgunit|nKKX3gA72zS,facility|Ghospital-117-4
dhis_orgunit|OiuyBahpmGI,facility|HCIII-117-11
dhis_orgunit|PwgfpQbQXTQ,facility|HCIII-117-8
dhis_orgunit|qdW8M8091gP,facility|HCIII-117-9
dhis_orgunit|sHwAlmYg5Hs,facility|HCIII-117-13
dhis_orgunit|TYC4xgc3ieF,facility|HCIII-117-12
dhis_orgunit|VCZvyMMtuNQ,facility|HCII-117-12
dhis_orgunit|yM6f1QC8fPA,facility|HCII-117-13
dhis_orgunit|z7Cf9DgHZWX,facility|HCII-117-23
dhis_orgunit|zfecZ4rmn1B,facility|HCII-117-3
dhis_orgunit|zhFVYJiWUOS,facility|HCII-117-1
dhis_orgunit|ACN6EqDeXvm,facility|269
dhis_orgunit|aowpXPkRtAt,facility|HCIII-219-2
dhis_orgunit|BzFE9hikp6J,facility|HCIII-219-3
dhis_orgunit|EdfrvsY7Giu,facility|HCIII-219-1
dhis_orgunit|FPBZ69GJBwx,facility|273
dhis_orgunit|Ik06Sfa9w2G,facility|272
dhis_orgunit|L9isDZQcpuo,facility|HCIII-219-4
dhis_orgunit|o6G5PVLfMAU,facility|275
dhis_orgunit|OMNRrYcHxCn,facility|HCIII-219-5
dhis_orgunit|tpIyT18ybqD,facility|HCIV-219-1
dhis_orgunit|UKLWzTIHqok,facility|271
dhis_orgunit|Z7Y1y5YIxQd,facility|HCII-219-13
dhis_orgunit|aULXp2H2LGI,facility|HCIII-118-5
dhis_orgunit|dRVlZtrIfcM,facility|HCII-118-4
dhis_orgunit|gBVBGJ2p9b3,facility|HCIV-118-1
dhis_orgunit|hkoHNZAApbg,facility|HCII-118-3
dhis_orgunit|HW6fE9RYBjI,facility|HCIII-118-2
dhis_orgunit|ogD8wXFjIUD,facility|189
dhis_orgunit|RWEo3tF0K1h,facility|HCIII-118-1
dhis_orgunit|abEbootUSLF,facility|HCII-220-7
dhis_orgunit|apNXE4NwXoP,facility|HCIII-220-3
dhis_orgunit|arWb0FvSbW8,facility|HCIII-220-1
dhis_orgunit|as59xHu47PE,facility|Ghospital-220-1
dhis_orgunit|bio2daBw6XN,facility|HCII-220-11
dhis_orgunit|emKicrlso4o,facility|HCII-220-8
dhis_orgunit|enZvQfJk9cO,facility|HCII-220-3
dhis_orgunit|lyRKz5je0d6,facility|HCII-220-9
dhis_orgunit|MNfE9cZBvci,facility|HCII-220-4
dhis_orgunit|Ny6gpfiiHon,facility|HCIII-220-2
dhis_orgunit|p0zA3LCR2z4,facility|HCII-220-2
dhis_orgunit|qXQvylmsflU,facility|HCII-220-10
dhis_orgunit|RHqoxANc66y,facility|HCII-220-5
dhis_orgunit|rk6HnWXzl3e,facility|HCIV-220-1
dhis_orgunit|wla92a13B1F,facility|HCII-220-6
dhis_orgunit|zsjABvUkY2d,facility|HCII-220-1
dhis_orgunit|aRcYASb3NLw,facility|HCII-225-12
dhis_orgunit|aUCVOvi5Zz5,facility|HCIII-225-9
dhis_orgunit|aWwpooTj8ng,facility|HCII-225-7
dhis_orgunit|boWtTtxORe7,facility|HCII-225-11
dhis_orgunit|CHqwTZx7Pym,facility|HCIII-225-10
dhis_orgunit|CwPZMYQPea5,facility|HCIII-225-6
dhis_orgunit|D90178rMBih,facility|HCII-225-4
dhis_orgunit|DeLCxOv0IDy,facility|HCIII-225-3
dhis_orgunit|eN47KTA7oAK,facility|HCIII-225-1
dhis_orgunit|G2x4IQfoW0p,facility|HCIII-225-5
dhis_orgunit|G4DUWj0Q8hp,facility|HCIV-225-1
dhis_orgunit|GT8CbxGtA7o,facility|HCIII-225-7
dhis_orgunit|LLs45lStr4N,facility|HCII-225-5
dhis_orgunit|MD1Xpojq5Mo,facility|543
dhis_orgunit|Mj7uz7WM7PB,facility|541
dhis_orgunit|NIc5pKnVYeR,facility|HCII-225-3
dhis_orgunit|qJnALNH3a89,facility|545
dhis_orgunit|Rg3LeVeNtqJ,facility|HCII-225-10
dhis_orgunit|TwZ0KmmR1od,facility|HCIII-225-8
dhis_orgunit|tYLr3NaItjW,facility|546
dhis_orgunit|VboJZXGJBI9,facility|HCIII-225-4
dhis_orgunit|VmXrZR2cOUI,facility|544
dhis_orgunit|wNIGyP5Wi4G,facility|HCIII-225-2
dhis_orgunit|z8ztvHealth Centreaf1r,facility|HCII-225-2
dhis_orgunit|EPMb6dGjqnz,facility|HCIII-416-1
dhis_orgunit|GnAcwCmEkxS,facility|HCIII-416-3
dhis_orgunit|ijHGyxnKjmz,facility|HCII-416-3
dhis_orgunit|m4Ab91z5Jcf,facility|396
dhis_orgunit|Qk1XgoxFmuU,facility|HCII-416-5
dhis_orgunit|Sq5R0McgjQo,facility|HCII-416-6
dhis_orgunit|TEGhWFDGruu,facility|HCIV-416-1
dhis_orgunit|VDUop9kcxx2,facility|31
dhis_orgunit|x5YYIG54agu,facility|HCIII-416-2
dhis_orgunit|ADYVLN5f9vF,facility|HCII-401-11
dhis_orgunit|aKxaxZSbzx9,facility|HCIII-401-1
dhis_orgunit|aP9QvjkEszN,facility|HCII-401-1
dhis_orgunit|aySqIA0RRpH,facility|HCIII-401-7
dhis_orgunit|D63IKQOEOlL,facility|HCII-401-17
dhis_orgunit|ELoK6BN0Tbo,facility|HCII-401-8
dhis_orgunit|EV2MoBNsOm6,facility|HCII-401-21
dhis_orgunit|FtUWKxVeXby,facility|HCIII-401-5
dhis_orgunit|gAHM3KeZpCy,facility|399
dhis_orgunit|IwX731R1sVd,facility|HCII-401-9
dhis_orgunit|JplpqZql8xM,facility|HCII-401-22
dhis_orgunit|kvNr0D5clU1,facility|HCIII-401-2
dhis_orgunit|m6EphK59CJo,facility|HCIV-401-1
dhis_orgunit|nOieZSj7iJC,facility|HCII-401-6
dhis_orgunit|oyfr6zwE7bz,facility|HCII-401-19
dhis_orgunit|Q2keh7obLFL,facility|HCII-401-12
dhis_orgunit|tv8qMylVqWx,facility|HCIII-401-6
dhis_orgunit|U4VqFHT72Eu,facility|HCII-401-7
dhis_orgunit|VkNdAzkYGjh,facility|Ghospital-401-1
dhis_orgunit|WQwefkSgLao,facility|HCII-401-10
dhis_orgunit|Wtx8GzEga6v,facility|HCIV-401-2
dhis_orgunit|x8u9lpI2pUu,facility|HCII-401-13
dhis_orgunit|xJFdSkzMwm0,facility|HCII-401-14
dhis_orgunit|a0Tgsf83fGB,facility|HCIII-405-18
dhis_orgunit|a3vnsnqyRdA,facility|HCII-405-66
dhis_orgunit|aBoSV4asRji,facility|HCII-405-47
dhis_orgunit|aHXEy4fCaPw,facility|HCIII-405-24
dhis_orgunit|cK771z6IUQW,facility|HCII-405-35
dhis_orgunit|cvhndG0NLZe,facility|HCIII-405-9
dhis_orgunit|D2qwnO0egnU,facility|HCII-405-17
dhis_orgunit|EBCRwGo5bqm,facility|HCIII-405-23
dhis_orgunit|EFJpt4v3Xc8,facility|123
dhis_orgunit|efN24flmJeb,facility|HCIII-405-17
dhis_orgunit|egswmCc8ssL,facility|HCIV-405-1
dhis_orgunit|fFVmtAq4KDs,facility|HCII-405-26
dhis_orgunit|GRmNMvXH6gl,facility|HCII-405-23
dhis_orgunit|IthQ06bKLDY,facility|124
dhis_orgunit|QhjzIx0abeY,facility|HCII-405-19
dhis_orgunit|VnB99XLWlfO,facility|HCII-405-24
dhis_orgunit|wlhHvSaHqEy,facility|HCII-405-35
dhis_orgunit|aerTdJxlEQh,facility|HCIII-402-8
dhis_orgunit|aL6mherCqRW,facility|HCIII-402-9
dhis_orgunit|aXnnYprMwTq,facility|HCIII-402-2
dhis_orgunit|bDQh7NSmTZd,facility|HCII-402-1
dhis_orgunit|bSx9pG1hyaL,facility|HCII-402-27
dhis_orgunit|ci2uaeBv4Jg,facility|HCIII-402-4
dhis_orgunit|D83eLvASVum,facility|HCII-402-25
dhis_orgunit|DCbGH1zVHqq,facility|HCII-402-14
dhis_orgunit|f8JtBXP4GBx,facility|HCII-402-21
dhis_orgunit|IbBSyRlNvFK,facility|HCII-402-9
dhis_orgunit|ILr03pFmrva,facility|HCIV-402-1
dhis_orgunit|jmcxCPyDHHS,facility|HCIII-402-6
